Identifier,Label,Description,Created,Modified,History notes,Type,Parent identifiers,Parent labels,Mapping type,Mapped identifier,Mapped label,Mapped type
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,345,Jobs - New Deal - traineeships,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,438,Joining a library,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,902,Journey planning,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,269,Keeping warm in winter,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,118,Land and property - garages - arrears,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,598,Land and property - property searches,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,593,Land and property availability,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,820,Land and property valuations,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,672,Land charges search,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,754,Land reclamation,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,594,Land use proposals,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,717,Landlord accreditation,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,597,Landscape character assessment,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,6,Language and cultural support in school,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,391,Late night catering licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,119,Late tenancy arrears,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,308,Law - legal aid,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,311,Law - wills and testaments - advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1732,Lawful Development Certificate proposed use,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1348,Leaflet distribution consent,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,628,Learning mentors,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,833,Leaving hospital,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,676,Legal advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,241,Leisure and social activities inclusion,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,456,Leisure passes,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,439,Library catalogues,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1062,Library collections,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,442,Library computers and the internet,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,437,Library facilities,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,443,Library fines,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,445,Library information services,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,440,Library loan renewals,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1141,Library loans,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,441,Library reservations,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,446,Library sales,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1354,"Licence for bridges, buildings, beams and cables over or along highway",Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,396,Licences - amusements with prizes,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,394,Licences - cinemas,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,686,Licences - fairgrounds,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,392,Licences - game dealing,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,386,Licences - gaming machines,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1072,Licences - licensed premises - off-sales,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1073,Licences - licensed premises - public houses,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1074,Licences - licensed premises - refreshment licences,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1075,Licences - licensed premises - restaurants,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,393,Licences - public entertainment,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,799,Licences - storage of fireworks,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,395,Licences - theatres,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,738,Licences - water sports,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,779,Lifebelts,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,899,Light pollution,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,514,Listed building consent,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,581,Litter bins,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1138,Litter enforcement,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,580,Litter removal,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,862,Local access forums,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,733,Local attractions,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1795,Local crisis payment,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,856,Local Development Framework,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,347,Local economic development,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1147,Local Housing Allowance,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1150,Local Involvement Network (LINk),Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,782,Local markets,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,494,Local plans,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,17,Local schools,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,397,Lottery licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,935,Major incident clean up/repair,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,934,Major incident response,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,917,Management of personal financial affairs,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,774,Marine docking beds,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,766,Marine storage lockers,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,770,Marine weather data,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,583,Market cleaning,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,679,Market event licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,616,Market stall rental,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,698,Marriage - historical searches,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,874,Marriage renewal,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,389,Massage and special treatment licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1294,Massage and special treatments therapist registration,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,360,Mayoral invitations,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1102,Means Enquiry reports,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,822,Media and publicity protocols,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,942,Medical control,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,943,Medical emergency response,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,687,Members of parliament - MPs and MEPs,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,334,Memorial construction,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,849,Memorial provision and maintenance,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1284,Mental health support,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,627,Mentoring schemes,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,927,Midwifery and maternity services,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,674,Minerals local plan,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,354,"Minutes, agendas and reports",Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,444,Mobile libraries,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,315,Mobile meals,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1617,Mortgage references,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,325,Mortuaries,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,869,MOT testing,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,939,Mountain rescue,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1035,Municipal banking,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,329,Municipal funerals,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,336,Municipal golf courses,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,839,Museum and gallery shops,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1018,Museum collections,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1020,Museum events and exhibitions,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,620,Museums and galleries,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1080,Museums and galleries - enquiries,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,621,Museums and galleries - loans donations and bequests,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1517,Music rooms and recording studios,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1050,Musical instrument hire,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,704,Musical instruments purchase scheme,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,88,Mutual home exchange,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,873,Naming ceremonies,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1083,Natural heritage areas,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1540,Nature reserves,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1006,Navigation and berthing,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1373,Needle exchange,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1156,Neighbourhood policing,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,930,Neighbourhood watch,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,359,News and information releases,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,412,Noise pollution,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,876,Notice of marriage or civil partnership,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1292,Notification - cattle movement,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,416,Nuisances,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,50,Nursery education grant,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,920,Nursery inspections,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,12,Nursery school places,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,381,Nursing agency licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,790,Nursing agency registration,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,718,Occupational health services,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,180,Occupational therapy,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,940,Offshore rescue,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,640,Older people's  activities,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,273,Older people's bus pass,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1063,Online library resources,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1118,Open access land,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1577,Open data publication,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,312,Out of hours social care,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1793,Outdoor activities,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1081,Outdoor activity centres,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,463,Outdoor events,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,670,Outdoor play facilities,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1730,Outline planning consent,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,142,Overdue housing repairs - discretionary allowance,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,922,Parental custody,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1761,Parenting contract,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,175,Parenting orders,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,723,Parish/town council and councillors,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1112,Park and ride,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,474,Parking permits,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,473,Parking zones,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,669,Parks and open space landscaping,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,709,Parks and open space maintenance,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,461,Parks and open spaces,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1103,Parole reports,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,945,Patient transport,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,537,Pavement maintenance,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,536,Pavement obstructions,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,475,Pavement parking,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,558,Pavements - personal injury,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,568,Pedestrian crossings,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,725,Performance measurement and reporting,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1077,Performing animals licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1048,Permission to film and photograph,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1049,Permission to host events,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1436,Permitted absence from school,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,910,Personal alcohol and entertainment licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,431,Pest control,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1506,Pet burial,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,375,Pet shop licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1306,Petitions,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,810,Petroleum storage licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1335,Pig movement notification,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,764,Pilotage,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1591,Pipeline safety notification,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,904,Planned transport service changes,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1057,Planning area search,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,855,Planning consultation,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,516,Planning decision notices,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1740,Planning minor material amendments,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1739,Planning non-material amendments,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1737,Planning pre-application advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1731,Planning reserved matters,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,739,Pleasure boat licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,380,Poisons licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,708,Pollution control - Part A(2) and Part B processes,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,765,Port and harbour facilities,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,773,Port arrival notification,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,775,Port consignment notification,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,761,Ports and harbours - fork lifts - hire,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,777,Ports of entry - detention,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1013,Postal voting,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,816,Post-incident support,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1754,Premises closure notice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,860,Premises licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,13,Primary school places,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1733,Prior notification of development,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,479,Private car parks,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1606,Private fire hydrants inspection,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,634,Private hire drivers licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,636,Private hire operators licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,633,Private hire vehicle (minicab) licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,652,Private housing advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1161,Private landlord registration,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1616,Private landlord support,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,108,Private tenant advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1154,Private tenants rent assistance,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1051,Private water supply analysis,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1104,Probation orders,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,830,Procurement policy,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,402,Product safety,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,157,Property deeds,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1060,Property enquiries certificates,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,592,Property register,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,164,Protection from harassment,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,361,Proxy voting,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,7,"Psychological, psychiatric or social work services in schools",Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,928,Public disorder incidents,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1745,Public health strategic needs assessment,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1153,Public processions,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,613,Public rights of way,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1753,Public Spaces Protection Order,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,579,Public toilets,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1615,Public toilets - RADAR keys ,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1742,Public weighbridges,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,659,Publications,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1766,Pupil referral unit,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1778,Quality contract schemes for bus services,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,847,Rabies protection,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1590,Radiation  notification (Emergency Preparedness and Public Information),Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,795,Radioactive materials storage and transport,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,814,Railway fire certificates,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,903,Real time transport information,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,146,Rechargeable home repairs,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,851,Recycling advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,533,Recycling bags and containers,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1779,Recycling of batteries,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,534,Recycling sites,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,542,Red routes,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,724,Referenda,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,836,Referral orders,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1472,Refuse duty of care - enforcement,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,823,Regeneration projects,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1786,Register of land,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1759,Register of sight impaired and disabled adults,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1038,Registering business premises,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,92,Registering for a council property,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1087,Registers - statutory - public roads,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,866,Registration - motor salvage operator,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,925,Registration of responsibilities for children,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,368,Release of CCTV evidence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1735,Removal/variation of planning conditions,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,116,Rent arrears,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1055,Rent determination,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1798,Rent repayment order,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,177,Reparation orders,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,326,Repatriation of bodies - England and Wales,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,327,Repatriation of bodies abroad,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,781,Reservoir management,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,263,Residential care for children and young people,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,485,Residential planning applications,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1130,Residential recycling collections,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1744,Residential waste spillages,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,227,Respite care for adults,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,260,Respite care for children and young people,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,403,Retail trading standards,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1088,Re-use of public sector information,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,696,Riding establishment licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,151,Right to buy your home,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,614,Rights of way enforcement,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1120,Rights of way maintenance,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,701,Road adoption,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,553,Road bridges,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,570,Road closures and diversions,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1587,Road congestion reduction,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1762,Road construction,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,561,Road gritting,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,557,Road maintenance,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,550,Road obstructions,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,784,Road safety cameras,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,540,Road signs,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,591,Road spillages,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,549,Road surveys,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,931,Road traffic accidents,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,569,Road works notification,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,572,Roads - access to property,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1586,Roads - child play areas,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,560,Roads - pavements - stolen slabs,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,551,Roads enforcement,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,552,Roads weight limits,Service
